Date,Region,Class,Commodity,Variety,Unit,Number of Stores,Weighted Avg Price,Month,AvgTempC,AvgTempF,AvgPrecipitation,AvgPressure
2019-03-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,82,2.99,Mar,11,51,0,1028.75
2019-03-29 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,422,1.2,,,,,
2019-04-05 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,572,1.62,Apr,10,50,0,1002.5
2019-04-05 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,82,2.99,Apr,10,50,0,1002.5
2019-04-12 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,393,1.91,Apr,7,45,0,1026.75
2019-04-12 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,52,2.99,Apr,7,45,0,1026.75
2019-04-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,164,1.54,Apr,15,60,0,1028
2019-04-26 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,364,1.62,Apr,12,54,0.1375,1009.375
2019-05-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,132,1.6,May,11,51,0.1625,1014.75
2019-05-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,147,1.26,May,12,53,0.0375,1009.25
2019-05-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,6,2.99,May,12,53,0.0375,1009.25
2019-05-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,371,1.03,May,12,54,0.0375,1009.25
2019-05-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,243,1.84,May,17,63,0,1016.875
2019-05-31 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,181,1.45,,,,,
2019-05-31 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,207,2.07,,,,,
2019-06-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,104,1.62,Jun,14,58,0.625,1002.625
2019-06-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,338,1.07,Jun,15,60,0.025,1010.125
2019-06-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,74,1.14,Jun,17,62,0,1019.125
2019-06-28 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,45,1.75,Jun,17,63,0,1024.25
2019-07-05 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,357,1.86,Jul,21,71,0,1018.75
2019-07-05 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,48,3.99,Jul,21,71,0,1018.75
2019-07-12 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,328,2.19,Jul,20,69,0,1014.625
2019-07-26 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,197,1.57,Jul,24,74,0.0125,1010.25
2019-08-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,208,2.41,Aug,20,68,0,1019
2019-08-09 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,17,2.36,Aug,21,70,0.425,1001.375
2019-08-16 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,528,1.82,Aug,17,62,0.15,1011.625
2019-08-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,545,1.9,Aug,21,69,0,1023.875
2019-08-30 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,648,1.59,,,,,
2019-09-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,633,1.51,Sep,15,58,0,1022
2019-09-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,12,1.99,Sep,15,58,0,1022
2019-09-13 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,594,1.31,Sep,18,64,0,1033.125
2019-09-13 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,12,1.99,Sep,18,64,0,1033.125
2019-09-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,796,1.48,Sep,16,61,0,1025.375
2019-09-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,12,1.99,Sep,16,61,0,1025.375
2019-09-27 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,858,1.23,Sep,16,61,0.1625,1004.125
2019-09-27 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,12,1.99,Sep,16,61,0.1625,1004.125
2019-10-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,767,1.55,Oct,14,57,0.1125,1005.375
2019-10-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,56,2.5,Oct,14,57,0.1125,1005.375
2019-10-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,619,1.26,Oct,16,61,0.35,1006.875
2019-10-18 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,790,1.03,Oct,13,55,0.2375,999.5
2019-10-18 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,600,3.03,Oct,13,55,0.2375,999.5
2019-10-25 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,653,1.18,Oct,13,56,0,1011.375
2019-10-25 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,12,1.99,Oct,13,56,0,1011.375
2019-11-01 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,416,1.17,Nov,13,56,0.2,1000.625
2019-11-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,972,1.07,Nov,7,44,0,1005.25
2019-11-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,46,2.55,Nov,7,44,0,1005.25
2019-11-15 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,286,1.59,Nov,6,44,0.125,1002.625
2019-11-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,661,1.25,Nov,9,48,0.0875,997.25
2019-11-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,470,2.98,Nov,9,48,0.0875,997.25
2019-11-29 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,618,1.22,,,,,
2019-11-29 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,12,2.49,,,,,
2019-12-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,474,0.98,Dec,11,51,0.125,1007.375
2019-12-13 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,405,1.3,Dec,7,45,0.4375,978.625
2019-12-13 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,502,2.5,Dec,7,45,0.4375,978.625
2019-12-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,488,1.17,Dec,9,48,0.8375,980.875
2019-12-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,20,2.39,Dec,9,48,0.8375,980.875
2019-12-27 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,492,1.21,Dec,8,46,0,1027.5
2019-12-27 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,12,1.99,Dec,8,46,0,1027.5
2020-01-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,825,1.26,Jan,8,46,0.175,1022
2020-01-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,928,1.64,Jan,7,44,0,1021.125
2020-01-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,926,1.07,Jan,7,44,0.025,1011.625
2020-01-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,856,1.12,Jan,7,44,0,1023.875
2020-01-31 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,615,1.09,,,,,
2020-02-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,620,1.61,Feb,5,42,0,1020.125
2020-02-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,80,2.99,Feb,5,42,0,1020.125
2020-02-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,842,1.58,Feb,7,45,0,1015.875
2020-02-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,80,2.49,Feb,7,45,0,1015.875
2020-02-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,732,1.37,Feb,7,44,0,1023.25
2020-02-28 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,1027,1.71,Feb,6,42,0.5125,1004.75
2020-02-28 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,9,2.99,Feb,6,42,0.5125,1004.75
2020-03-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,812,2.44,Mar,5,42,0,1003
2020-03-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,65,2.99,Mar,5,42,0,1003
2020-03-13 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,1001,1.07,Mar,8,46,0,1017.75
2020-03-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,283,1.44,Mar,6,44,0,1028.375
2020-03-27 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,246,1.2,Mar,8,46,0,1023.5
2020-04-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,345,1.55,Apr,8,46,0,1018.5
2020-04-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,1,3.29,Apr,8,46,0,1018.5
2020-04-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,194,1.77,Apr,15,59,0,1024.875
2020-04-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,10,2.12,Apr,15,59,0,1024.875
2020-04-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,146,1.72,Apr,11,51,0.275,1016.375
2020-04-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,1027,1.17,Apr,14,57,0,1016.125
2020-05-01 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,129,1.13,May,11,52,0.075,999.5
2020-05-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,92,1.04,May,17,63,0,1018.75
2020-05-15 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,60,1.31,May,12,53,0,1023.625
2020-05-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,320,1.39,May,17,63,0,1016.75
2020-05-29 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,218,1.22,,,,,
2020-06-05 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,328,1.05,Jun,13,55,0.0375,997
2020-06-12 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,78,1.18,Jun,17,62,0.1875,1005.625
2020-06-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,443,1.1,Jun,15,60,0.025,1014
2020-06-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,45,3.49,Jun,15,60,0.025,1014
2020-06-26 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,115,1.29,Jun,22,72,0.0375,1008.75
2020-07-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,288,1.16,Jul,16,61,0.025,1016.375
2020-07-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,45,2.49,Jul,16,61,0.025,1016.375
2020-07-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,284,1.63,Jul,21,71,0,1019.875
2020-07-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,80,1.24,Jul,20,68,0,1013.125
2020-07-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,1,2.69,Jul,20,68,0,1013.125
2020-07-31 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,254,1.57,,,,,
2020-08-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,233,1.3,Aug,27,80,0,1017.375
2020-08-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,332,1.3,Aug,20,69,0.35,1012.875
2020-08-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,482,1.8,Aug,20,68,0,1004.75
2020-08-28 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,176,1.52,Aug,16,61,0.4875,1000.875
2020-09-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,358,1.66,Sep,16,61,0.0375,1020.75
2020-09-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,319,1.5,Sep,16,61,0,1016.75
2020-09-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,56,2.99,Sep,16,61,0,1016.75
2020-09-18 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,993,1.44,Sep,16,61,0,1023.75
2020-09-25 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,567,1.18,Sep,11,52,0.0375,1004.75
2020-10-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,545,1.28,Oct,13,55,0.8125,993
2020-10-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,171,2.49,Oct,13,55,0.8125,993
2020-10-09 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,694,1.17,Oct,11,52,0.05,1018.5
2020-10-16 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,480,1.28,Oct,10,49,0,1023.75
2020-10-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,841,1.11,Oct,13,55,0.025,1009
2020-10-30 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,467,1,,,,,
2020-11-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,994,1.44,Nov,8,47,0,1029.5
2020-11-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,1,2.49,Nov,8,47,0,1029.5
2020-11-13 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,235,1.52,Nov,12,53,0,1013.75
2020-11-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,536,1.31,Nov,6,42,0.025,1033.875
2020-11-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,182,2.52,Nov,6,42,0.025,1033.875
2020-11-27 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,506,1.12,Nov,5,42,0,1018.875
2020-11-27 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,171,2.49,Nov,5,42,0,1018.875
2020-12-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,506,1.25,Dec,4,39,0.375,978.375
2020-12-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,171,2.49,Dec,4,39,0.375,978.375
2020-12-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,720,1.15,Dec,8,47,0.275,987.875
2020-12-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,171,2.49,Dec,8,47,0.275,987.875
2020-12-18 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,802,1.7,Dec,10,50,0.15,1010.5
2020-12-18 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,171,2.49,Dec,10,50,0.15,1010.5
2021-01-01 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,384,1.49,Jan,1,34,0.025,1012
2021-01-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,379,1.35,Jan,1,34,0,1017.625
2021-01-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,182,2.58,Jan,1,34,0,1017.625
2021-01-15 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,652,1.19,Jan,2,36,0,1028.375
2021-01-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,1025,1.73,Jan,4,39,0.025,991.25
2021-01-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,251,2.15,Jan,4,39,0.025,991.25
2021-01-29 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,478,1.32,,,,,
2021-02-05 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,645,1.23,Feb,7,45,0.075,1008.375
2021-02-05 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,183,2.52,Feb,7,45,0.075,1008.375
2021-02-12 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,137,1.63,Feb,-1,29,0,1029
2021-02-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,355,1.33,Feb,7,45,0,1007.875
2021-02-26 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,532,1.36,Feb,8,47,0,1036.5
2021-02-26 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,171,2.49,Feb,8,47,0,1036.5
2021-03-05 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,395,1.19,Mar,4,40,0,1031.5
2021-03-12 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,983,1.23,Mar,7,45,0.0125,1003.75
2021-03-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,232,1.13,Mar,8,46,0,1028.125
2021-03-26 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,260,1.35,Mar,8,47,0.1125,1009.25
2021-03-26 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,255,2.55,Mar,8,47,0.1125,1009.25
2021-04-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,194,1.57,Apr,7,45,0,1029.5
2021-04-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,186,1.99,Apr,7,45,0,1029.5
2021-04-09 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,510,1.66,Apr,8,46,0.05,1013.25
2021-04-09 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,198,2.1,Apr,8,46,0.05,1013.25
2021-04-16 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,583,1.5,Apr,7,44,0,1031.625
2021-04-16 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,186,1.99,Apr,7,44,0,1031.625
2021-04-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,385,1.25,Apr,9,49,0,1030.75
2021-04-30 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,329,1.21,,,,,
2021-04-30 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,216,2.7,,,,,
2021-05-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,147,1.48,May,10,49,0,1012.625
2021-05-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,169,1.41,May,10,50,0,1008.875
2021-05-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,171,2.49,May,10,50,0,1008.875
2021-05-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,259,1.16,May,10,51,0.175,999.375
2021-05-28 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,407,0.92,May,15,59,0,1024.25
2021-06-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,400,1.08,Jun,15,60,0.375,1024.25
2021-06-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,207,1.42,Jun,20,68,0,1020.5
2021-06-18 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,12,0.99,Jun,13,55,2.5375,1013.5
2021-06-18 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,69,2.99,Jun,13,55,2.5375,1013.5
2021-06-25 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,373,1.29,Jun,17,63,0.1,1020.25
2021-07-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,351,1.44,Jul,18,65,0.0125,1018.75
2021-07-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,45,2.99,Jul,18,65,0.0125,1018.75
2021-07-09 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,210,1.57,Jul,19,65,0.0125,1019.125
2021-07-16 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,367,1.89,Jul,19,66,0,1026.875
2021-07-16 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,24,2.99,Jul,19,66,0,1026.875
2021-07-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,128,1.82,Jul,19,67,0,1016
2021-07-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,45,2.99,Jul,19,67,0,1016
2021-07-30 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,195,1.22,,,,,
2021-07-30 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,1,3.19,,,,,
