Date,Region,Class,Commodity,Variety,Unit,Number of Stores,Weighted Avg Price,Month,AvgTempC,AvgTempF,AvgPrecipitation,AvgPressure
2021-08-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,317,1.52,Aug,17,63,0.05,1000.875
2021-08-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,216,2.59,Aug,17,63,0.05,1000.875
2021-08-13 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,150,1.95,Aug,19,65,0,1020.75
2021-08-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,590,1.39,Aug,19,66,0,1015.75
2021-08-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,45,2.99,Aug,19,66,0,1015.75
2021-08-27 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,468,2.44,Aug,16,61,0,1023.875
2021-09-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,181,1.62,Sep,17,62,0,1021.75
2021-09-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,45,2.99,Sep,17,62,0,1021.75
2021-09-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,371,1.34,Sep,19,67,0.125,1011.875
2021-09-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,1166,1.61,Sep,17,63,0,1013
2021-09-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,45,2.99,Sep,17,63,0,1013
2021-09-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,837,1.31,Sep,18,64,0,1016
2021-09-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,1,2.59,Sep,18,64,0,1016
2021-10-01 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,432,1.23,Oct,14,58,0.0875,1011.125
2021-10-01 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,45,2.99,Oct,14,58,0.0875,1011.125
2021-10-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,564,1.11,Oct,15,59,0,1029.375
2021-10-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,171,2.49,Oct,15,59,0,1029.375
2021-10-15 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,374,1.3,Oct,13,55,0,1019.25
2021-10-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,946,1.12,Oct,9,49,0,1022.625
2021-10-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,45,2.99,Oct,9,49,0,1022.625
2021-10-29 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,389,1.3,,,,,
2021-11-05 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,703,1.22,Nov,7,44,0,1025.625
2021-11-05 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,36,2.99,Nov,7,44,0,1025.625
2021-11-12 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,564,2.32,Nov,12,54,0.0375,1012.625
2021-11-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,723,1.88,Nov,11,52,0,1030
2021-11-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,68,3.15,Nov,11,52,0,1030
2021-11-26 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,344,1.63,Nov,4,40,0.1125,999.375
2021-11-26 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,57,2.99,Nov,4,40,0.1125,999.375
2021-12-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,697,1.17,Dec,5,41,0.2,1005.625
2021-12-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,709,2.25,Dec,5,41,0.2,1005.625
2021-12-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,621,1.69,Dec,6,43,0.275,999.375
2021-12-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,45,2.99,Dec,6,43,0.275,999.375
2021-12-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,267,1.54,Dec,7,45,0,1039.875
2021-12-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,171,2.49,Dec,7,45,0,1039.875
2021-12-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,393,1.3,Dec,8,47,0.5125,1004.75
2021-12-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,182,2.58,Dec,8,47,0.5125,1004.75
2021-12-31 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,362,1.23,,,,,
2022-01-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,427,1.32,Jan,4,39,0,1015.5
2022-01-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,1489,2.85,Jan,4,39,0,1015.5
2022-01-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,565,1.58,Jan,4,39,0,1036
2022-01-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,12,2.99,Jan,4,39,0,1036
2022-01-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,560,1.29,Jan,2,36,0,1038.25
2022-01-28 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,319,1.44,Jan,5,41,0,1034.5
2022-01-28 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,45,2.99,Jan,5,41,0,1034.5
2022-02-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,612,1.73,Feb,7,45,0.25,1016.75
2022-02-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,1014,2.99,Feb,7,45,0.25,1016.75
2022-02-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,282,1.45,Feb,5,40,0,1032.875
2022-02-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,1302,2.99,Feb,5,40,0,1032.875
2022-02-18 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,173,1.49,Feb,8,47,0.0625,1000.25
2022-02-18 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,8,1.5,Feb,8,47,0.0625,1000.25
2022-02-25 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,473,1.33,Feb,6,43,0,1026.125
2022-02-25 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,266,2.39,Feb,6,43,0,1026.125
2022-03-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,432,1.54,Mar,8,46,0.075,1017.375
2022-03-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,169,2.54,Mar,8,46,0.075,1017.375
2022-03-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,1369,1.8,Mar,10,49,0.425,1006.375
2022-03-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,243,2.99,Mar,10,49,0.425,1006.375
2022-03-18 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,917,1.71,Mar,9,48,0,1041
2022-03-18 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,40,2.02,Mar,9,48,0,1041
2022-03-25 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,358,1.8,Mar,11,51,0,1030.625
2022-04-01 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,739,1.51,Apr,4,40,0.025,1015.75
2022-04-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,581,1.88,Apr,6,43,0.0375,1000.875
2022-04-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,45,2.99,Apr,6,43,0.0375,1000.875
2022-04-15 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,319,1.56,Apr,15,59,0,1025.5
2022-04-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,201,1.63,Apr,10,51,0.0375,1008.125
2022-04-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,12,3.99,Apr,10,51,0.0375,1008.125
2022-04-29 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,313,1.44,,,,,
2022-05-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,446,2.02,May,15,59,0,1024.25
2022-05-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,12,3.99,May,15,59,0,1024.25
2022-05-13 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,69,1.73,May,14,58,0,1019
2022-05-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,138,1.48,May,14,56,0.0625,1019.125
2022-05-27 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,12,1.5,May,15,58,0,1025.375
2022-06-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,88,1.81,Jun,16,61,0,1019
2022-06-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,206,2.03,Jun,18,65,0,1018.75
2022-06-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,1,2.99,Jun,18,65,0,1018.75
2022-06-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,178,1.84,Jun,24,76,0,1018.125
2022-06-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,79,1.93,Jun,19,65,0.1875,1005.75
2022-07-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,189,2.16,Jul,21,70,0,1030.75
2022-07-15 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,128,1.82,Jul,21,69,0,1023.375
2022-07-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,62,1.22,Jul,19,65,0.025,1019.875
2022-07-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,1,3.29,Jul,19,65,0.025,1019.875
2022-07-29 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,63,1.99,,,,,
2022-08-05 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,24,1.79,Aug,19,65,0,1023.25
2022-08-12 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,164,1.99,Aug,25,78,0,1017.875
2022-08-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,99,1.62,Aug,21,70,0.075,1014.25
2022-08-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,22,3.99,Aug,21,70,0.075,1014.25
2022-08-26 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,58,1.61,Aug,20,68,0,1018.25
2022-08-26 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,22,3.99,Aug,20,68,0,1018.25
2022-09-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,68,2.03,Sep,20,68,0.2875,1010.375
2022-09-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,22,3.99,Sep,20,68,0.2875,1010.375
2022-09-09 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,253,2,Sep,16,62,0.075,1004.5
2022-09-16 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,373,1.52,Sep,14,57,0,1016.875
2022-09-16 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,172,2.99,Sep,14,57,0,1016.875
2022-09-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,477,1.64,Sep,16,61,0.1875,1016.125
2022-09-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,7,2.99,Sep,16,61,0.1875,1016.125
2022-09-30 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,286,1.51,,,,,
2022-10-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,660,1.67,Oct,15,59,0,1020.375
2022-10-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,171,2.99,Oct,15,59,0,1020.375
2022-10-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,502,1.63,Oct,13,56,0.0625,1012.25
2022-10-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,93,3.8,Oct,13,56,0.0625,1012.25
2022-10-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,516,1.52,Oct,15,59,0.25,1002.625
2022-10-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,30,3.63,Oct,15,59,0.25,1002.625
2022-10-28 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,443,1.49,Oct,16,61,0,1016.25
2022-11-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,781,1.35,Nov,10,49,0.025,1008.125
2022-11-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,81,4.98,Nov,10,49,0.025,1008.125
2022-11-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,242,2.04,Nov,13,56,0,1026.25
2022-11-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,51,2.92,Nov,13,56,0,1026.25
2022-11-18 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,1157,1.51,Nov,9,47,0.0375,1006.625
2022-11-25 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,1116,1.54,Nov,9,48,0,1014.75
2022-12-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,683,1.46,Dec,6,43,0.025,1027.125
2022-12-09 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,919,1.27,Dec,0,32,0,1010.625
2022-12-09 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,146,3.49,Dec,0,32,0,1010.625
2022-12-16 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,703,1.78,Dec,-1,31,0,1020
2022-12-16 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,169,2.99,Dec,-1,31,0,1020
2022-12-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,887,1.61,Dec,11,51,0.55,1000.75
2022-12-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,169,2.99,Dec,11,51,0.55,1000.75
2022-12-30 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,632,1.29,,,,,
2022-12-30 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,253,3.99,,,,,
2023-01-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,1452,1.45,Jan,9,48,0.075,1016.875
2023-01-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,344,3.62,Jan,9,48,0.075,1016.875
2023-01-13 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,123,1.49,Jan,8,46,0,1010.875
2023-01-13 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,52,3.29,Jan,8,46,0,1010.875
2023-01-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,661,1.47,Jan,2,35,0,1021.875
2023-01-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,252,3.99,Jan,2,35,0,1021.875
2023-01-27 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,247,1.32,Jan,4,40,0,1030.75
2023-01-27 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,23,2.51,Jan,4,40,0,1030.75
2023-02-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,427,1.19,Feb,9,48,0,1031.375
2023-02-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,444,1.53,Feb,4,40,0,1037
2023-02-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,373,1.39,Feb,12,53,0,1022.125
2023-02-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,8,1.99,Feb,12,53,0,1022.125
2023-02-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,326,1.45,Feb,5,42,0,1016.875
2023-03-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,530,1.72,Mar,6,42,0,1028
2023-03-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,1249,1.53,Mar,5,41,0.0875,993.125
2023-03-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,23,2.51,Mar,5,41,0.0875,993.125
2023-03-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,998,1.65,Mar,11,51,0.55,1003.875
2023-03-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,169,2.49,Mar,11,51,0.55,1003.875
2023-03-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,253,1.4,Mar,10,51,0.7125,997.75
2023-03-31 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,344,2.01,,,,,
2023-04-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,568,2.02,Apr,9,49,0.0125,1021.75
2023-04-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,1141,1.43,Apr,8,47,0.2375,1010.125
2023-04-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,518,1.68,Apr,9,48,0.2875,1012.5
2023-04-28 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,1095,1.29,Apr,14,57,0.1375,1012.125
2023-05-05 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,320,1.77,May,14,57,0.0875,1014.375
2023-05-12 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,969,1.34,May,11,51,0.05,1020.25
2023-05-12 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,1,2.59,May,11,51,0.05,1020.25
2023-05-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,242,1.47,May,13,56,0,1027.875
2023-05-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,29,2.38,May,13,56,0,1027.875
2023-05-26 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,608,2.25,May,12,54,0,1032
2023-06-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,209,1.74,Jun,13,55,0,1024.75
2023-06-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,162,3.88,Jun,13,55,0,1024.75
2023-06-09 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,223,1.75,Jun,18,64,0,1014.625
2023-06-16 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,562,1.42,Jun,20,68,0,1020.25
2023-06-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,155,2.04,Jun,21,70,0,1023.125
2023-06-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,22,2.5,Jun,21,70,0,1023.125
2023-06-30 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,86,1.51,,,,,
2023-07-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,114,1.7,Jul,21,70,0,1015.875
2023-07-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,508,2.39,Jul,17,63,0.425,1010
2023-07-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,333,3.3,Jul,17,63,0.425,1010
2023-07-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,72,2.15,Jul,17,63,0.025,1013.25
2023-07-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,252,3.99,Jul,17,63,0.025,1013.25
2023-07-28 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,324,1.54,Jul,19,66,0.025,1005.75
2023-07-28 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,253,3.99,Jul,19,66,0.025,1005.75
2023-08-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,73,1.78,Aug,17,62,0.125,1016.5
2023-08-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,46,3.28,Aug,17,62,0.125,1016.5
2023-08-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,276,1.88,Aug,20,69,0.025,1017.75
2023-08-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,24,3.99,Aug,20,69,0.025,1017.75
2023-08-18 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,959,1.72,Aug,19,66,0.3625,1013.25
2023-08-18 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,24,3.99,Aug,19,66,0.3625,1013.25
2023-08-25 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,524,1.97,Aug,18,64,0.075,1009.75
2023-08-25 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,4,3.36,Aug,18,64,0.075,1009.75
2023-09-01 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,488,1.63,Sep,18,65,0,1010.25
2023-09-01 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,YELLOW,2 lb bag,252,3.99,Sep,18,65,0,1010.25
